"Spieler","Marktpreis","Datum"
Axel Witsel,47268511,2020-02-06 01:00:00
Axel Witsel,47359389,2020-02-07 01:00:00
Axel Witsel,47437394,2020-02-08 01:00:00
Axel Witsel,47527893,2020-02-09 01:00:00
Axel Witsel,47606300,2020-02-10 01:00:00
Axel Witsel,47686096,2020-02-11 01:00:00
Axel Witsel,47755828,2020-02-12 01:00:00
Axel Witsel,47797482,2020-02-13 01:00:00
Axel Witsel,47835795,2020-02-14 01:00:00
Axel Witsel,47862896,2020-02-15 01:00:00
Axel Witsel,47899654,2020-02-16 01:00:00
Axel Witsel,47969453,2020-02-17 01:00:00
Axel Witsel,48032718,2020-02-18 01:00:00
Axel Witsel,48115739,2020-02-19 12:12:00
Axel Witsel,48181572,2020-02-20 00:20:00
Axel Witsel,48239967,2020-02-21 01:00:00
Axel Witsel,48280526,2020-02-22 01:00:00
Axel Witsel,48329127,2020-02-23 01:00:00
Axel Witsel,48382485,2020-02-24 01:00:00
Axel Witsel,48443196,2020-02-25 01:00:00
Axel Witsel,48509165,2020-02-26 01:00:00
Axel Witsel,48591589,2020-02-27 01:00:00
Axel Witsel,48652027,2020-02-28 01:00:00
Axel Witsel,48698669,2020-02-29 01:00:00
Axel Witsel,48730475,2020-03-01 18:21:00
Axel Witsel,48776938,2020-03-02 13:18:00
Axel Witsel,48804561,2020-03-03 21:25:00
Axel Witsel,48841883,2020-03-04 09:47:00
Axel Witsel,48875392,2020-03-05 00:46:00
Axel Witsel,48862065,2020-03-06 19:10:00
Axel Witsel,48850609,2020-03-07 20:22:00
Axel Witsel,48871695,2020-03-08 14:38:00
Axel Witsel,48898544,2020-03-09 00:27:00
Aymen Barkok,500000,2020-01-23 01:00:00
Aymen Barkok,500000,2020-01-24 01:00:00
Aymen Barkok,500000,2020-01-25 01:00:00
Aymen Barkok,500000,2020-01-26 01:00:00
Aymen Barkok,500000,2020-01-27 01:00:00
Aymen Barkok,500000,2020-01-28 01:00:00
Aymen Barkok,500000,2020-01-29 01:00:00
Aymen Barkok,500000,2020-01-30 01:00:00
Aymen Barkok,500000,2020-01-31 01:00:00
Aymen Barkok,500000,2020-02-01 01:00:00
Aymen Barkok,500000,2020-02-02 01:00:00
Aymen Barkok,500000,2020-02-03 01:00:00
Aymen Barkok,500000,2020-02-04 01:00:00
Aymen Barkok,500000,2020-02-05 19:00:00
Aymen Barkok,500000,2020-02-06 01:00:00
Aymen Barkok,500000,2020-02-07 01:00:00
Aymen Barkok,500000,2020-02-08 01:00:00
Aymen Barkok,500000,2020-02-09 01:00:00
Aymen Barkok,500000,2020-02-10 01:00:00
Aymen Barkok,500000,2020-02-11 01:00:00
Aymen Barkok,500000,2020-02-12 01:00:00
Aymen Barkok,500000,2020-02-13 01:00:00
Aymen Barkok,500000,2020-02-14 01:00:00
Aymen Barkok,500000,2020-02-15 01:00:00
Aymen Barkok,500000,2020-02-16 01:00:00
Aymen Barkok,500000,2020-02-17 01:00:00
Aymen Barkok,500000,2020-02-18 01:00:00
Aymen Barkok,500000,2020-02-19 12:12:00
Aymen Barkok,500000,2020-02-20 00:20:00
Aymen Barkok,500000,2020-02-21 01:00:00
Aymen Barkok,500000,2020-02-22 01:00:00
Aymen Barkok,500000,2020-02-23 01:00:00
Aymen Barkok,500000,2020-02-24 01:00:00
Aymen Barkok,500000,2020-02-25 01:00:00
Aymen Barkok,500000,2020-02-26 01:00:00
Aymen Barkok,500000,2020-02-27 01:00:00
Aymen Barkok,500000,2020-02-28 01:00:00
Aymen Barkok,500000,2020-02-29 01:00:00
Aymen Barkok,500000,2020-03-01 18:21:00
Aymen Barkok,500000,2020-03-02 13:18:00
Aymen Barkok,500000,2020-03-03 21:25:00
Aymen Barkok,500000,2020-03-04 09:47:00
Aymen Barkok,500000,2020-03-05 00:46:00
Aymen Barkok,500000,2020-03-06 19:10:00
Aymen Barkok,500000,2020-03-07 20:22:00
Aymen Barkok,500000,2020-03-08 14:38:00
Aymen Barkok,500000,2020-03-09 00:27:00
Babacar Gueye,500000,2020-01-23 01:00:00
Babacar Gueye,500000,2020-01-24 01:00:00
Babacar Gueye,500000,2020-01-25 01:00:00
Babacar Gueye,500000,2020-01-26 01:00:00
Babacar Gueye,500000,2020-01-27 01:00:00
Babacar Gueye,500000,2020-01-28 01:00:00
Babacar Gueye,500000,2020-01-29 01:00:00
Babacar Gueye,500000,2020-01-30 01:00:00
Bas Dost,22519555,2020-01-23 01:00:00
Bas Dost,22735308,2020-01-24 01:00:00
Bas Dost,22877191,2020-01-25 01:00:00
Bas Dost,23073468,2020-01-26 01:00:00
Bas Dost,23260083,2020-01-27 01:00:00
Bas Dost,23466375,2020-01-28 01:00:00
Bas Dost,23658932,2020-01-29 01:00:00
Bas Dost,23731880,2020-01-30 01:00:00
Bas Dost,23805393,2020-01-31 01:00:00
Bas Dost,23841370,2020-02-01 01:00:00
Bas Dost,23808848,2020-02-02 01:00:00
Bas Dost,23644908,2020-02-03 01:00:00
Bas Dost,23495096,2020-02-04 01:00:00
Bas Dost,23305562,2020-02-05 19:00:00
Bas Dost,23061908,2020-02-06 01:00:00
Bas Dost,22804633,2020-02-07 01:00:00
Bas Dost,22504363,2020-02-08 01:00:00
Bas Dost,22258169,2020-02-09 01:00:00
Bas Dost,22016764,2020-02-10 01:00:00
Bas Dost,21833495,2020-02-11 01:00:00
Bas Dost,21678552,2020-02-12 01:00:00
Bas Dost,21595430,2020-02-13 01:00:00
Bas Dost,21581468,2020-02-14 01:00:00
Bas Dost,21518375,2020-02-15 01:00:00
Bas Dost,21423908,2020-02-16 01:00:00
Bas Dost,21327264,2020-02-17 01:00:00
Bas Dost,21284407,2020-02-18 01:00:00
Bas Dost,21228109,2020-02-19 12:12:00
Bas Dost,21189379,2020-02-20 00:20:00
Bas Dost,21009010,2020-02-21 01:00:00
Bas Dost,20778799,2020-02-22 01:00:00
Bas Dost,20561490,2020-02-23 01:00:00
Bas Dost,20325424,2020-02-24 01:00:00
Bas Dost,20142158,2020-02-25 01:00:00
Bas Dost,19933535,2020-02-26 01:00:00
Bas Dost,19721623,2020-02-27 01:00:00
Bas Dost,19508056,2020-02-28 01:00:00
Bas Dost,19290664,2020-02-29 01:00:00
Bas Dost,19089898,2020-03-01 18:21:00
Bas Dost,18902040,2020-03-02 13:18:00
Bas Dost,18671878,2020-03-03 21:25:00
Bas Dost,18470689,2020-03-04 09:47:00
Bas Dost,18273232,2020-03-05 00:46:00
Bas Dost,18076234,2020-03-06 19:10:00
Bas Dost,17844546,2020-03-07 20:22:00
Bas Dost,17581093,2020-03-08 14:38:00
Bas Dost,17349941,2020-03-09 00:27:00
Bastian Oczipka,24494489,2020-01-23 01:00:00
Bastian Oczipka,24669965,2020-01-24 01:00:00
Bastian Oczipka,24720308,2020-01-25 01:00:00
Bastian Oczipka,24864826,2020-01-26 01:00:00
Bastian Oczipka,24937661,2020-01-27 01:00:00
Bastian Oczipka,25030789,2020-01-28 01:00:00
Bastian Oczipka,25053878,2020-01-29 01:00:00
Bastian Oczipka,25065778,2020-01-30 01:00:00
Bastian Oczipka,25072172,2020-01-31 01:00:00
Bastian Oczipka,24932246,2020-02-01 01:00:00
Bastian Oczipka,24917128,2020-02-02 01:00:00
Bastian Oczipka,24950692,2020-02-03 01:00:00
Bastian Oczipka,24964880,2020-02-04 01:00:00
Bastian Oczipka,25035965,2020-02-05 19:00:00
Bastian Oczipka,25122471,2020-02-06 01:00:00
Bastian Oczipka,25198797,2020-02-07 01:00:00
Bastian Oczipka,25222245,2020-02-08 01:00:00
Bastian Oczipka,25267076,2020-02-09 01:00:00
Bastian Oczipka,25343802,2020-02-10 01:00:00
Bastian Oczipka,25452052,2020-02-11 01:00:00
Bastian Oczipka,25605293,2020-02-12 01:00:00
Bastian Oczipka,25764595,2020-02-13 01:00:00
Bastian Oczipka,25886255,2020-02-14 01:00:00
Bastian Oczipka,25933050,2020-02-15 01:00:00
Bastian Oczipka,26028726,2020-02-16 01:00:00
Bastian Oczipka,26127052,2020-02-17 01:00:00
Bastian Oczipka,26248358,2020-02-18 01:00:00
Bastian Oczipka,26382038,2020-02-19 12:12:00
Bastian Oczipka,26482358,2020-02-20 00:20:00
Bastian Oczipka,26554864,2020-02-21 01:00:00
Bastian Oczipka,26552672,2020-02-22 01:00:00
Bastian Oczipka,26617135,2020-02-23 01:00:00
Bastian Oczipka,26623463,2020-02-24 01:00:00
Bastian Oczipka,26582570,2020-02-25 01:00:00
Bastian Oczipka,26565796,2020-02-26 01:00:00
Bastian Oczipka,26457185,2020-02-27 01:00:00
Bastian Oczipka,26383290,2020-02-28 01:00:00
Bastian Oczipka,26205134,2020-02-29 01:00:00
Bastian Oczipka,25908056,2020-03-01 18:21:00
Bastian Oczipka,25621914,2020-03-02 13:18:00
Bastian Oczipka,25335056,2020-03-03 21:25:00
Bastian Oczipka,25064127,2020-03-04 09:47:00
Bastian Oczipka,24829681,2020-03-05 00:46:00
Bastian Oczipka,24668557,2020-03-06 19:10:00
Bastian Oczipka,24453617,2020-03-07 20:22:00
Bastian Oczipka,24205943,2020-03-08 14:38:00
Bastian Oczipka,24040892,2020-03-09 00:27:00
Ben Zolinski,500000,2020-01-23 01:00:00
Ben Zolinski,500000,2020-01-24 01:00:00
Ben Zolinski,554189,2020-01-25 01:00:00
Ben Zolinski,554189,2020-01-26 01:00:00
Ben Zolinski,554189,2020-01-27 01:00:00
Ben Zolinski,500000,2020-01-28 01:00:00
Ben Zolinski,500000,2020-01-29 01:00:00
Ben Zolinski,500000,2020-01-30 01:00:00
Ben Zolinski,500000,2020-01-31 01:00:00
Ben Zolinski,500000,2020-02-01 01:00:00
Ben Zolinski,500000,2020-02-02 01:00:00
Ben Zolinski,500000,2020-02-03 01:00:00
Ben Zolinski,500000,2020-02-04 01:00:00
Ben Zolinski,500000,2020-02-05 19:00:00
Ben Zolinski,500000,2020-02-06 01:00:00
Ben Zolinski,500000,2020-02-07 01:00:00
Ben Zolinski,500000,2020-02-08 01:00:00
Ben Zolinski,500000,2020-02-09 01:00:00
Ben Zolinski,500000,2020-02-10 01:00:00
Ben Zolinski,500000,2020-02-11 01:00:00
Ben Zolinski,500000,2020-02-12 01:00:00
Ben Zolinski,500000,2020-02-13 01:00:00
Ben Zolinski,500000,2020-02-14 01:00:00
Ben Zolinski,500000,2020-02-15 01:00:00
Ben Zolinski,500000,2020-02-16 01:00:00
Ben Zolinski,500000,2020-02-17 01:00:00
Ben Zolinski,500000,2020-02-18 01:00:00
Ben Zolinski,500000,2020-02-19 12:12:00
Ben Zolinski,500000,2020-02-20 00:20:00
Ben Zolinski,500000,2020-02-21 01:00:00
Ben Zolinski,500000,2020-02-22 01:00:00
Ben Zolinski,500000,2020-02-23 01:00:00
Ben Zolinski,500000,2020-02-24 01:00:00
Ben Zolinski,500000,2020-02-25 01:00:00
Ben Zolinski,500000,2020-02-26 01:00:00
Ben Zolinski,500000,2020-02-27 01:00:00
Ben Zolinski,500000,2020-02-28 01:00:00
Ben Zolinski,500000,2020-02-29 01:00:00
Ben Zolinski,500000,2020-03-01 18:21:00
Ben Zolinski,500000,2020-03-02 13:18:00
Ben Zolinski,500000,2020-03-03 21:25:00
Ben Zolinski,500000,2020-03-04 09:47:00
Ben Zolinski,500000,2020-03-05 00:46:00
Ben Zolinski,500000,2020-03-06 19:10:00
Ben Zolinski,500000,2020-03-07 20:22:00
Ben Zolinski,500000,2020-03-08 14:38:00
Ben Zolinski,500000,2020-03-09 00:27:00
Benito Raman,15903166,2020-01-23 01:00:00
Benito Raman,15995750,2020-01-24 01:00:00
Benito Raman,15950875,2020-01-25 01:00:00
Benito Raman,16016755,2020-01-26 01:00:00
Benito Raman,16078632,2020-01-27 01:00:00
Benito Raman,16134669,2020-01-28 01:00:00
Benito Raman,16167236,2020-01-29 01:00:00
Benito Raman,16216088,2020-01-30 01:00:00
Benito Raman,16296672,2020-01-31 01:00:00
Benito Raman,16319746,2020-02-01 01:00:00
Benito Raman,16376774,2020-02-02 01:00:00
Benito Raman,16425532,2020-02-03 01:00:00
Benito Raman,16450546,2020-02-04 01:00:00
Benito Raman,16503034,2020-02-05 19:00:00
Benito Raman,16598641,2020-02-06 01:00:00
Benito Raman,16740077,2020-02-07 01:00:00
Benito Raman,16830767,2020-02-08 01:00:00
Benito Raman,16927666,2020-02-09 01:00:00
Benito Raman,17037689,2020-02-10 01:00:00
Benito Raman,17187030,2020-02-11 01:00:00
Benito Raman,17312121,2020-02-12 01:00:00
Benito Raman,17457540,2020-02-13 01:00:00
Benito Raman,17560802,2020-02-14 01:00:00
Benito Raman,17601250,2020-02-15 01:00:00
Benito Raman,17667757,2020-02-16 01:00:00
Benito Raman,17716592,2020-02-17 01:00:00
Benito Raman,17739457,2020-02-18 01:00:00
Benito Raman,17758668,2020-02-19 12:12:00
Benito Raman,17708880,2020-02-20 00:20:00
Benito Raman,17534444,2020-02-21 01:00:00
Benito Raman,17331488,2020-02-22 01:00:00
Benito Raman,17097031,2020-02-23 01:00:00
Benito Raman,16829774,2020-02-24 01:00:00
Benito Raman,16578390,2020-02-25 01:00:00
Benito Raman,16353317,2020-02-26 01:00:00
Benito Raman,16142032,2020-02-27 01:00:00
Benito Raman,16022355,2020-02-28 01:00:00
Benito Raman,15875229,2020-02-29 01:00:00
Benito Raman,15711853,2020-03-01 18:21:00
Benito Raman,15508786,2020-03-02 13:18:00
Benito Raman,15318512,2020-03-03 21:25:00
Benito Raman,15147191,2020-03-04 09:47:00
Benito Raman,15024672,2020-03-05 00:46:00
Benito Raman,14889024,2020-03-06 19:10:00
Benito Raman,14798638,2020-03-07 20:22:00
Benito Raman,14652824,2020-03-08 14:38:00
Benito Raman,14490721,2020-03-09 00:27:00
Benjamin Goller,500000,2020-01-23 01:00:00
Benjamin Goller,500000,2020-01-24 01:00:00
Benjamin Goller,500000,2020-01-25 01:00:00
Benjamin Goller,500000,2020-01-26 01:00:00
Benjamin Goller,500000,2020-01-27 01:00:00
Benjamin Goller,500000,2020-01-28 01:00:00
Benjamin Goller,500000,2020-01-29 01:00:00
Benjamin Goller,500000,2020-01-30 01:00:00
Benjamin Goller,500000,2020-01-31 01:00:00
Benjamin Goller,500000,2020-02-01 01:00:00
Benjamin Goller,500000,2020-02-02 01:00:00
Benjamin Goller,500000,2020-02-03 01:00:00
Benjamin Goller,500000,2020-02-04 01:00:00
Benjamin Goller,500000,2020-02-05 19:00:00
Benjamin Goller,500000,2020-02-06 01:00:00
Benjamin Goller,500000,2020-02-07 01:00:00
Benjamin Goller,500000,2020-02-08 01:00:00
Benjamin Goller,500000,2020-02-09 01:00:00
Benjamin Goller,500000,2020-02-10 01:00:00
Benjamin Goller,500000,2020-02-11 01:00:00
Benjamin Goller,500000,2020-02-12 01:00:00
Benjamin Goller,500000,2020-02-13 01:00:00
Benjamin Goller,500000,2020-02-14 01:00:00
Benjamin Goller,500000,2020-02-15 01:00:00
Benjamin Goller,500000,2020-02-16 01:00:00
Benjamin Goller,500000,2020-02-17 01:00:00
Benjamin Goller,500000,2020-02-18 01:00:00
Benjamin Goller,500000,2020-02-19 12:12:00
Benjamin Goller,500000,2020-02-20 00:20:00
Benjamin Goller,500000,2020-02-21 01:00:00
Benjamin Goller,500000,2020-02-22 01:00:00
Benjamin Goller,500000,2020-02-23 01:00:00
Benjamin Goller,500000,2020-02-24 01:00:00
Benjamin Goller,500000,2020-02-25 01:00:00
Benjamin Goller,500000,2020-02-26 01:00:00
Benjamin Goller,500000,2020-02-27 01:00:00
Benjamin Goller,500000,2020-02-28 01:00:00
Benjamin Goller,500000,2020-02-29 01:00:00
Benjamin Goller,500000,2020-03-01 18:21:00
Benjamin Goller,500000,2020-03-02 13:18:00
Benjamin Goller,500000,2020-03-03 21:25:00
Benjamin Goller,500000,2020-03-04 09:47:00
Benjamin Goller,500000,2020-03-05 00:46:00
Benjamin Goller,500000,2020-03-06 19:10:00
Benjamin Goller,500000,2020-03-07 20:22:00
Benjamin Goller,500000,2020-03-08 14:38:00
Benjamin Goller,500000,2020-03-09 00:27:00
Benjamin Hübner,19107960,2020-01-23 01:00:00
Benjamin Hübner,18943674,2020-01-24 01:00:00
Benjamin Hübner,18790112,2020-01-25 01:00:00
Benjamin Hübner,18641876,2020-01-26 01:00:00
Benjamin Hübner,18589670,2020-01-27 01:00:00
Benjamin Hübner,18640573,2020-01-28 01:00:00
Benjamin Hübner,18748199,2020-01-29 01:00:00
Benjamin Hübner,18891809,2020-01-30 01:00:00
Benjamin Hübner,19062216,2020-01-31 01:00:00
Benjamin Hübner,19124724,2020-02-01 01:00:00
Benjamin Hübner,19293813,2020-02-02 01:00:00
Benjamin Hübner,19507865,2020-02-03 01:00:00
Benjamin Hübner,19782422,2020-02-04 01:00:00
Benjamin Hübner,20029203,2020-02-05 19:00:00
Benjamin Hübner,20204946,2020-02-06 01:00:00
Benjamin Hübner,20376846,2020-02-07 01:00:00
Benjamin Hübner,20517439,2020-02-08 01:00:00
Benjamin Hübner,20667322,2020-02-09 01:00:00
Benjamin Hübner,20805316,2020-02-10 01:00:00
Benjamin Hübner,20964990,2020-02-11 01:00:00
Benjamin Hübner,21079117,2020-02-12 01:00:00
Benjamin Hübner,21040909,2020-02-13 01:00:00
Benjamin Hübner,20832854,2020-02-14 01:00:00
Benjamin Hübner,20553395,2020-02-15 01:00:00
Benjamin Hübner,20275553,2020-02-16 01:00:00
Benjamin Hübner,20032764,2020-02-17 01:00:00
Benjamin Hübner,19805817,2020-02-18 01:00:00
Benjamin Hübner,19600706,2020-02-19 12:12:00
Benjamin Hübner,19354034,2020-02-20 00:20:00
Benjamin Hübner,19111102,2020-02-21 01:00:00
Benjamin Hübner,18848309,2020-02-22 01:00:00
Benjamin Hübner,18614422,2020-02-23 01:00:00
Benjamin Hübner,18403444,2020-02-24 01:00:00
Benjamin Hübner,18193685,2020-02-25 01:00:00
Benjamin Hübner,18034530,2020-02-26 01:00:00
Benjamin Hübner,17877616,2020-02-27 01:00:00
Benjamin Hübner,17817299,2020-02-28 01:00:00
Benjamin Hübner,17717888,2020-02-29 01:00:00
Benjamin Hübner,17613847,2020-03-01 18:21:00
Benjamin Hübner,17479490,2020-03-02 13:18:00
Benjamin Hübner,17379678,2020-03-03 21:25:00
Benjamin Hübner,17323706,2020-03-04 09:47:00
Benjamin Hübner,17197889,2020-03-05 00:46:00
Benjamin Hübner,17105771,2020-03-06 19:10:00
Benjamin Hübner,16979463,2020-03-07 20:22:00
Benjamin Hübner,16802361,2020-03-08 14:38:00
Benjamin Hübner,16784919,2020-03-09 00:27:00
Benjamin Leneis,500000,2020-01-23 01:00:00
Benjamin Leneis,500000,2020-01-24 01:00:00
Benjamin Leneis,500000,2020-01-25 01:00:00
Benjamin Leneis,500000,2020-01-26 01:00:00
Benjamin Leneis,500000,2020-01-27 01:00:00
Benjamin Leneis,500000,2020-01-28 01:00:00
Benjamin Leneis,500000,2020-01-29 01:00:00
Benjamin Leneis,500000,2020-01-30 01:00:00
Benjamin Leneis,500000,2020-01-31 01:00:00
Benjamin Leneis,500000,2020-02-01 01:00:00
Benjamin Leneis,500000,2020-02-02 01:00:00
Benjamin Leneis,500000,2020-02-03 01:00:00
Benjamin Leneis,500000,2020-02-04 01:00:00
Benjamin Leneis,500000,2020-02-05 19:00:00
Benjamin Leneis,500000,2020-02-06 01:00:00
Benjamin Leneis,500000,2020-02-07 01:00:00
Benjamin Leneis,500000,2020-02-08 01:00:00
Benjamin Leneis,500000,2020-02-09 01:00:00
Benjamin Leneis,500000,2020-02-10 01:00:00
Benjamin Leneis,500000,2020-02-11 01:00:00
Benjamin Leneis,500000,2020-02-12 01:00:00
Benjamin Leneis,500000,2020-02-13 01:00:00
Benjamin Leneis,500000,2020-02-14 01:00:00
Benjamin Leneis,500000,2020-02-15 01:00:00
Benjamin Leneis,500000,2020-02-16 01:00:00
Benjamin Leneis,500000,2020-02-17 01:00:00
Benjamin Leneis,500000,2020-02-18 01:00:00
Benjamin Leneis,500000,2020-02-19 12:12:00
Benjamin Leneis,500000,2020-02-20 00:20:00
Benjamin Leneis,500000,2020-02-21 01:00:00
Benjamin Leneis,500000,2020-02-22 01:00:00
Benjamin Leneis,500000,2020-02-23 01:00:00
Benjamin Leneis,500000,2020-02-24 01:00:00
Benjamin Leneis,500000,2020-02-25 01:00:00
Benjamin Leneis,500000,2020-02-26 01:00:00
Benjamin Leneis,500000,2020-02-27 01:00:00
Benjamin Leneis,500000,2020-02-28 01:00:00
Benjamin Leneis,500000,2020-02-29 01:00:00
Benjamin Leneis,500000,2020-03-01 18:21:00
Benjamin Leneis,500000,2020-03-02 13:18:00
Benjamin Leneis,500000,2020-03-03 21:25:00
Benjamin Leneis,500000,2020-03-04 09:47:00
Benjamin Leneis,500000,2020-03-05 00:46:00
Benjamin Leneis,500000,2020-03-06 19:10:00
Benjamin Leneis,500000,2020-03-07 20:22:00
Benjamin Leneis,500000,2020-03-08 14:38:00
Benjamin Leneis,500000,2020-03-09 00:27:00
Benjamin Pavard,37938327,2020-01-23 01:00:00
Benjamin Pavard,38000191,2020-01-24 01:00:00
Benjamin Pavard,38018555,2020-01-25 01:00:00
Benjamin Pavard,38050219,2020-01-26 01:00:00
Benjamin Pavard,38109648,2020-01-27 01:00:00
Benjamin Pavard,38202189,2020-01-28 01:00:00
Benjamin Pavard,38299818,2020-01-29 01:00:00
Benjamin Pavard,38339312,2020-01-30 01:00:00
Benjamin Pavard,38383024,2020-01-31 01:00:00
Benjamin Pavard,38345396,2020-02-01 01:00:00
Benjamin Pavard,38405702,2020-02-02 01:00:00
Benjamin Pavard,38514457,2020-02-03 01:00:00
Benjamin Pavard,38642746,2020-02-04 01:00:00
Benjamin Pavard,38811351,2020-02-05 19:00:00
Benjamin Pavard,38934455,2020-02-06 01:00:00
Benjamin Pavard,39018853,2020-02-07 01:00:00
Benjamin Pavard,39127165,2020-02-08 01:00:00
Benjamin Pavard,39240334,2020-02-09 01:00:00
Benjamin Pavard,39325690,2020-02-10 01:00:00
Benjamin Pavard,39428096,2020-02-11 01:00:00
Benjamin Pavard,39579959,2020-02-12 01:00:00
Benjamin Pavard,39658018,2020-02-13 01:00:00
Benjamin Pavard,39718712,2020-02-14 01:00:00
Benjamin Pavard,39757101,2020-02-15 01:00:00
Benjamin Pavard,39822779,2020-02-16 01:00:00
Benjamin Pavard,39890876,2020-02-17 01:00:00
Benjamin Pavard,39834991,2020-02-18 01:00:00
Benjamin Pavard,39610473,2020-02-19 12:12:00
Benjamin Pavard,39396187,2020-02-20 00:20:00
Benjamin Pavard,39040975,2020-02-21 01:00:00
Benjamin Pavard,38741617,2020-02-22 01:00:00
Benjamin Pavard,38638442,2020-02-23 01:00:00
Benjamin Pavard,38606011,2020-02-24 01:00:00
Benjamin Pavard,38556367,2020-02-25 01:00:00
Benjamin Pavard,38462211,2020-02-26 01:00:00
Benjamin Pavard,38481035,2020-02-27 01:00:00
Benjamin Pavard,38516436,2020-02-28 01:00:00
Benjamin Pavard,38499952,2020-02-29 01:00:00
Benjamin Pavard,38534884,2020-03-01 18:21:00
Benjamin Pavard,38597780,2020-03-02 13:18:00
Benjamin Pavard,38697802,2020-03-03 21:25:00
Benjamin Pavard,38812323,2020-03-04 09:47:00
Benjamin Pavard,38905831,2020-03-05 00:46:00
Benjamin Pavard,38992071,2020-03-06 19:10:00
Benjamin Pavard,39086938,2020-03-07 20:22:00
Benjamin Pavard,39241509,2020-03-08 14:38:00
Benjamin Pavard,39399581,2020-03-09 00:27:00
Benjamin Stambouli,4408279,2020-01-23 01:00:00
Benjamin Stambouli,4290463,2020-01-24 01:00:00
Benjamin Stambouli,4160595,2020-01-25 01:00:00
Benjamin Stambouli,4039532,2020-01-26 01:00:00
Benjamin Stambouli,3903296,2020-01-27 01:00:00
Benjamin Stambouli,3793120,2020-01-28 01:00:00
Benjamin Stambouli,3689574,2020-01-29 01:00:00
Benjamin Stambouli,3556647,2020-01-30 01:00:00
Benjamin Stambouli,3409083,2020-01-31 01:00:00
Benjamin Stambouli,3282326,2020-02-01 01:00:00
Benjamin Stambouli,3168699,2020-02-02 01:00:00
Benjamin Stambouli,3048031,2020-02-03 01:00:00
Benjamin Stambouli,2916429,2020-02-04 01:00:00
Benjamin Stambouli,2797825,2020-02-05 19:00:00
Benjamin Stambouli,2696761,2020-02-06 01:00:00
Benjamin Stambouli,2574884,2020-02-07 01:00:00
Benjamin Stambouli,2459071,2020-02-08 01:00:00
Benjamin Stambouli,2363259,2020-02-09 01:00:00
Benjamin Stambouli,2251185,2020-02-10 01:00:00
Benjamin Stambouli,2151803,2020-02-11 01:00:00
Benjamin Stambouli,2052932,2020-02-12 01:00:00
Benjamin Stambouli,1933226,2020-02-13 01:00:00
Benjamin Stambouli,1815894,2020-02-14 01:00:00
Benjamin Stambouli,1702008,2020-02-15 01:00:00
Benjamin Stambouli,1597400,2020-02-16 01:00:00
Benjamin Stambouli,1503976,2020-02-17 01:00:00
Benjamin Stambouli,1381274,2020-02-18 01:00:00
Benjamin Stambouli,1303832,2020-02-19 12:12:00
Benjamin Stambouli,1209444,2020-02-20 00:20:00
Benjamin Stambouli,1058066,2020-02-21 01:00:00
Benjamin Stambouli,879440,2020-02-22 01:00:00
Benjamin Stambouli,771051,2020-02-23 01:00:00
Benjamin Stambouli,666986,2020-02-24 01:00:00
Benjamin Stambouli,584851,2020-02-25 01:00:00
Benjamin Stambouli,540726,2020-02-26 01:00:00
